index	highest_proba	outcome	cost_of_classification	used_features
0	0.9164156720358057	0.0	1	gill_color
1	0.9107285268573616	0.0	1	ring_type
2	0.909690709848869	0.0	1	ring_type
3	0.9107285268573616	0.0	1	ring_type
4	0.981443250746162	0.0	3	ring_type,gill_size,stalk_color_below_ring
5	0.95294565022985	0.0	1	gill_color
6	0.9105372868514776	0.0	1	ring_type
7	0.9082550136495904	0.0	1	ring_type
8	0.9609381124844928	0.0	2	gill_color,stalk_surface_above_ring
9	0.9117077037242862	0.0	1	ring_type
10	0.910126205998614	0.0	1	ring_type
11	0.9088888090552224	0.0	1	ring_type
12	0.9107285268573616	0.0	1	ring_type
13	0.9105372868514776	0.0	1	ring_type
14	0.9806752651431736	0.0	3	ring_type,gill_size,stalk_color_below_ring
15	0.9105372868514776	0.0	1	ring_type
16	0.9806752651431736	0.0	3	ring_type,gill_size,stalk_color_below_ring
17	0.9122919866005677	0.0	1	ring_type
18	0.9105372868514776	0.0	1	ring_type
19	0.910126205998614	0.0	1	ring_type
20	0.9088888090552224	0.0	1	ring_type
21	0.9117077037242862	0.0	1	ring_type
22	0.9107285268573616	0.0	1	ring_type
23	0.9117077037242862	0.0	1	ring_type
24	0.9796195898853785	0.0	3	gill_color,stalk_surface_above_ring,gill_spacing
25	0.910126205998614	0.0	1	ring_type
26	0.9082550136495904	0.0	1	ring_type
27	0.9117077037242862	0.0	1	ring_type
28	0.9117077037242862	0.0	1	ring_type
29	0.9088888090552224	0.0	1	ring_type
30	0.9122919866005677	0.0	1	ring_type
31	0.9107285268573616	0.0	1	ring_type
32	0.9117077037242862	0.0	1	ring_type
33	0.910126205998614	0.0	1	ring_type
34	0.9107285268573616	0.0	1	ring_type
35	0.9088888090552224	0.0	1	ring_type
36	0.909690709848869	0.0	1	ring_type
37	0.9107285268573616	0.0	1	ring_type
38	0.9117077037242862	0.0	1	ring_type
39	0.9122919866005677	0.0	1	ring_type
40	0.9088888090552224	0.0	1	ring_type
41	0.95294565022985	0.0	1	gill_color
42	0.9105372868514776	0.0	1	ring_type
43	0.9609381124844928	0.0	2	gill_color,stalk_surface_above_ring
44	0.9021434450046872	0.0	1	gill_color
45	0.95294565022985	0.0	1	gill_color
46	0.9164156720358057	0.0	1	gill_color
47	0.9082550136495904	0.0	1	ring_type
48	0.9082550136495904	0.0	1	ring_type
49	0.909690709848869	0.0	1	ring_type
50	0.9105372868514776	0.0	1	ring_type
51	0.9117077037242862	0.0	1	ring_type
52	0.9105372868514776	0.0	1	ring_type
53	0.9082550136495904	0.0	1	ring_type
54	0.909690709848869	0.0	1	ring_type
55	0.9082550136495904	0.0	1	ring_type
56	0.9817888628295994	0.0	3	ring_type,gill_size,stalk_color_below_ring
57	0.9117077037242862	0.0	1	ring_type
58	0.910593821240146	0.0	1	gill_color
59	0.909690709848869	0.0	1	ring_type
60	0.9107285268573616	0.0	1	ring_type
61	0.9105372868514776	0.0	1	ring_type
62	0.9088888090552224	0.0	1	ring_type
63	0.9082550136495904	0.0	1	ring_type
64	0.9122919866005677	0.0	1	ring_type
65	0.9819697288639508	0.0	3	ring_type,gill_size,stalk_color_below_ring
66	0.9088888090552224	0.0	1	ring_type
67	0.910126205998614	0.0	1	ring_type
68	0.910126205998614	0.0	1	ring_type
69	0.9082550136495904	0.0	1	ring_type
70	0.9117077037242862	0.0	1	ring_type
71	0.9088888090552224	0.0	1	ring_type
72	0.9117077037242862	0.0	1	ring_type
73	0.9105372868514776	0.0	1	ring_type
74	0.9164156720358057	0.0	1	gill_color
75	0.9088888090552224	0.0	1	ring_type
76	0.910126205998614	0.0	1	ring_type
77	0.9082550136495904	0.0	1	ring_type
78	0.9088888090552224	0.0	1	ring_type
79	0.9082550136495904	0.0	1	ring_type
80	0.9801412508557524	0.0	3	ring_type,gill_size,stalk_color_below_ring
81	0.9088888090552224	0.0	1	ring_type
82	0.910126205998614	0.0	1	ring_type
83	0.9819697288639508	0.0	3	ring_type,gill_size,stalk_color_below_ring
84	0.8981938301140534	0.0	1	gill_color
85	0.910593821240146	0.0	1	gill_color
86	0.9122919866005677	0.0	1	ring_type
