index	highest_proba	outcome	cost_of_classification	used_features
0	0.9889205910192074	0	17	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,stalk_shape,ring_number,gill_attachment,veil_color,cap_shape,gill_spacing,stalk_color_above_ring,population,cap_color,habitat,gill_color,stalk_surface_above_ring
1	0.9811643461661156	0	2	ring_type,gill_size
2	0.9808169361965406	0	2	ring_type,gill_size
3	0.9913367051303223	0	16	ring_type,gill_size,stalk_color_below_ring,cap_surface,stalk_shape,ring_number,gill_attachment,veil_type,veil_color,cap_shape,gill_spacing,habitat,population,cap_color,stalk_surface_above_ring,gill_color
4	0.9991365424778058	0	11	ring_type,gill_size,stalk_color_below_ring,cap_surface,stalk_shape,ring_number,gill_attachment,veil_type,veil_color,cap_shape,gill_spacing
5	0.9816827163792944	0	2	ring_type,gill_size
6	0.9802856263963768	0	2	ring_type,gill_size
7	0.9510723911575044	0	1	gill_color
8	0.988466373322779	0	17	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing,population,habitat,cap_color,stalk_surface_above_ring,gill_color,stalk_surface_below_ring
9	0.9808169361965406	0	2	ring_type,gill_size
10	0.9685025081980116	0	2	stalk_surface_above_ring,gill_size
11	0.9510723911575044	0	1	gill_color
12	0.9816827163792944	0	2	ring_type,gill_size
13	0.9579471100322516	1	13	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing,population,habitat
14	0.9515798915135608	0	6	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color
15	0.9768627310086272	0	10	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape
16	0.950106389909352	0	6	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color
17	0.963092826412876	0	15	ring_type,gill_size,stalk_color_below_ring,cap_surface,stalk_shape,ring_number,gill_attachment,veil_type,veil_color,cap_shape,gill_spacing,population,habitat,stalk_color_above_ring,stalk_surface_below_ring
18	0.9886212712023188	0	16	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing,stalk_color_above_ring,population,habitat,gill_color,stalk_surface_above_ring
19	0.9883067117214392	0	17	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing,population,habitat,stalk_color_above_ring,cap_color,gill_color,stalk_surface_above_ring
20	0.9802856263963768	0	2	ring_type,gill_size
21	0.9859023127019556	0	16	ring_type,gill_size,stalk_color_below_ring,cap_surface,stalk_shape,ring_number,gill_attachment,veil_type,veil_color,cap_shape,gill_spacing,habitat,population,cap_color,stalk_surface_above_ring,gill_color
22	0.9808169361965406	0	2	ring_type,gill_size
23	0.981297172530902	0	2	gill_color,stalk_surface_above_ring
24	0.9810776274939216	0	2	ring_type,gill_size
25	0.989860405636532	0	16	stalk_surface_above_ring,gill_size,gill_spacing,veil_type,veil_color,ring_number,cap_color,cap_shape,gill_attachment,stalk_shape,population,cap_surface,stalk_color_above_ring,habitat,ring_type,gill_color
26	0.9808169361965406	0	2	ring_type,gill_size
27	0.9805830611824567	0	2	gill_color,stalk_surface_above_ring
28	0.9844650660781146	0	16	ring_type,gill_size,stalk_color_below_ring,cap_surface,stalk_shape,ring_number,gill_attachment,veil_type,veil_color,cap_shape,gill_spacing,population,habitat,stalk_color_above_ring,stalk_surface_below_ring,gill_color
29	0.9913167652205792	0	11	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing
30	0.9808169361965406	0	2	ring_type,gill_size
31	0.9860293251875466	0	2	gill_color,stalk_surface_above_ring
32	0.9685025081980116	0	2	stalk_surface_above_ring,gill_size
33	0.9810776274939216	0	2	ring_type,gill_size
34	0.9510723911575044	0	1	gill_color
35	0.954050603246524	0	10	stalk_surface_above_ring,gill_size,gill_spacing,veil_type,veil_color,ring_number,cap_color,cap_shape,gill_attachment,stalk_shape
36	0.9767918795634692	0	10	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,stalk_shape,ring_number,gill_attachment,veil_color,cap_shape
37	0.981297172530902	0	2	gill_color,stalk_surface_above_ring
38	0.9976291490333972	0	11	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,veil_color,ring_number,stalk_shape,gill_attachment,cap_shape,gill_spacing
39	0.9832147679961976	0	2	gill_color,stalk_surface_above_ring
40	0.9806887711093712	0	2	ring_type,gill_size
41	0.9685025081980116	0	2	stalk_surface_above_ring,gill_size
42	0.9866567498665688	0	16	gill_color,stalk_surface_above_ring,population,gill_spacing,gill_size,ring_number,veil_type,gill_attachment,stalk_shape,veil_color,cap_shape,stalk_color_above_ring,cap_surface,cap_color,ring_type,stalk_surface_below_ring
43	0.980142617506042	0	17	ring_type,gill_size,stalk_color_below_ring,cap_surface,veil_type,stalk_shape,ring_number,gill_attachment,veil_color,cap_shape,gill_spacing,stalk_color_above_ring,population,cap_color,habitat,gill_color,stalk_surface_above_ring
44	0.9810776274939216	0	2	ring_type,gill_size
45	0.9510723911575044	0	1	gill_color
46	0.9811643461661156	0	2	ring_type,gill_size
47	0.9805830611824567	0	2	gill_color,stalk_surface_above_ring
48	0.9802856263963768	0	2	ring_type,gill_size
49	0.9685025081980116	0	2	stalk_surface_above_ring,gill_size
50	0.9685025081980116	0	2	stalk_surface_above_ring,gill_size
51	0.9811643461661156	0	2	ring_type,gill_size
52	0.9832147679961976	0	2	gill_color,stalk_surface_above_ring
