index	highest_proba	outcome	cost_of_classification	used_features
0	0.5019837702989658	2	67	history_noise,air,o_ar_c,notch_4k,ar_c,notch_at_4k,history_nausea,ar_u,o_ar_u,mod_sn_gt_3k,bone,m_sn_gt_4k,mod_sn_gt_4k,mod_sn_gt_1k,m_m_sn_gt_2k,m_sn_lt_2k,m_sn_lt_3k,history_vomiting,m_sn_2_3k,m_m_sn_gt_500,airBoneGap,bser,boneAbnormal,mod_sn_gt_2k,m_m_sn,history_buzzing,history_dizziness,history_fluctuating,history_fullness,static_normal,history_heredity,m_sn_gt_3k,m_m_sn_gt_1k,m_s_gt_500,history_recruitment,mod_gt_4k,mod_sn_gt_500,history_ringing,late_wave_poor,history_roaring,m_cond_lt_1k,m_at_2k,m_p_sn_gt_2k,m_sn_gt_2k,m_s_sn_gt_1k,m_gt_1k,m_s_sn_gt_3k,m_m_gt_2k,m_s_sn,m_s_sn_gt_4k,m_s_sn_gt_2k,m_sn_gt_500,m_sn_gt_6k,mod_mixed,m_sn_gt_1k,m_sn_lt_1k,vmod_s_mixed,middle_wave_poor,mod_s_sn_gt_500,mod_sn,s_sn_gt_1k,s_sn_gt_2k,tymp,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
1	0.951360735470369	2	49	o_ar_c,history_noise,notch_at_4k,mod_sn_gt_3k,ar_u,air,history_nausea,mod_sn_gt_2k,m_sn_gt_4k,m_s_gt_500,m_s_sn_gt_4k,ar_c,m_sn_lt_2k,static_normal,m_sn_lt_3k,mod_sn_gt_1k,m_sn_2_3k,airBoneGap,bser,history_vomiting,s_sn_gt_2k,boneAbnormal,m_m_sn_gt_1k,history_buzzing,history_fluctuating,history_fullness,history_heredity,history_dizziness,history_recruitment,m_m_sn_gt_2k,history_ringing,m_sn_gt_2k,history_roaring,late_wave_poor,m_m_sn,m_sn_gt_3k,mod_sn_gt_4k,m_at_2k,m_s_sn_gt_3k,m_cond_lt_1k,m_gt_1k,mod_gt_4k,mod_sn_gt_500,m_m_gt_2k,m_m_sn_gt_500,m_p_sn_gt_2k,m_sn_gt_1k,notch_4k,m_s_sn
2	0.961395655021128	7	13	history_noise,air,o_ar_c,o_ar_u,notch_at_4k,ar_u,airBoneGap,bone,tymp,m_sn_gt_1k,mod_sn_gt_3k,ar_c,history_dizziness
3	0.9532547113253736	7	13	o_ar_c,history_noise,air,notch_at_4k,m_sn_gt_1k,m_m_sn,m_sn_gt_4k,history_dizziness,m_s_gt_500,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,m_s_sn_gt_3k
4	0.5923436144013938	7	67	history_noise,air,o_ar_c,notch_4k,bone,notch_at_4k,ar_u,history_dizziness,m_m_sn_gt_2k,m_m_sn_gt_500,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,m_sn_2_3k,m_m_sn,m_sn_gt_4k,m_s_sn_gt_4k,mod_sn_gt_3k,history_nausea,s_sn_gt_2k,boneAbnormal,history_vomiting,mod_sn_gt_2k,static_normal,airBoneGap,history_roaring,m_m_sn_gt_1k,bser,history_buzzing,mod_sn_gt_4k,history_fluctuating,history_fullness,m_s_gt_500,m_sn_gt_3k,history_heredity,history_recruitment,mod_gt_4k,m_cond_lt_1k,m_sn_gt_2k,mod_sn_gt_500,ar_c,history_ringing,m_s_sn_gt_3k,late_wave_poor,m_at_2k,m_gt_1k,o_ar_u,m_m_gt_2k,m_p_sn_gt_2k,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_sn_gt_1k,m_sn_gt_500,m_sn_lt_1k,m_sn_gt_6k,middle_wave_poor,mod_mixed,vmod_s_mixed,mod_sn,tymp,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
5	0.5196596398872341	7	67	o_ar_c,history_noise,notch_at_4k,mod_sn_gt_3k,history_dizziness,air,ar_u,bone,bser,m_m_sn_gt_500,m_m_sn,m_sn_lt_2k,mod_sn_gt_2k,m_sn_lt_3k,m_s_gt_500,mod_sn_gt_1k,m_sn_2_3k,m_sn_gt_2k,m_s_sn_gt_4k,mod_sn_gt_500,history_vomiting,m_s_sn_gt_3k,m_m_sn_gt_1k,mod_gt_4k,airBoneGap,m_sn_gt_3k,history_buzzing,m_m_gt_2k,mod_sn_gt_4k,history_fluctuating,history_fullness,m_cond_lt_1k,history_nausea,history_heredity,static_normal,history_roaring,o_ar_u,boneAbnormal,history_recruitment,m_sn_gt_4k,ar_c,history_ringing,late_wave_poor,m_at_2k,m_gt_1k,m_m_sn_gt_2k,m_p_sn_gt_2k,m_s_sn_gt_1k,notch_4k,m_s_sn,m_s_sn_gt_2k,m_sn_gt_1k,m_sn_gt_500,m_sn_gt_6k,mod_mixed,vmod_s_mixed,mod_sn,m_sn_lt_1k,s_sn_gt_2k,middle_wave_poor,tymp,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
6	0.8870741336687447	2	67	o_ar_c,notch_at_4k,notch_4k,history_noise,ar_u,air,ar_c,o_ar_u,m_sn_gt_4k,m_sn_lt_2k,mod_sn_gt_3k,m_s_sn_gt_4k,m_sn_lt_3k,mod_sn_gt_1k,history_vomiting,m_m_sn,m_m_sn_gt_500,m_sn_2_3k,m_sn_gt_3k,s_sn_gt_2k,bser,boneAbnormal,m_m_sn_gt_1k,history_dizziness,history_nausea,m_m_gt_2k,m_sn_gt_1k,airBoneGap,history_buzzing,history_fluctuating,mod_sn_gt_4k,static_normal,history_fullness,history_roaring,history_heredity,history_recruitment,m_cond_lt_1k,history_ringing,m_p_sn_gt_2k,late_wave_poor,m_at_2k,m_s_gt_500,m_gt_1k,m_m_sn_gt_2k,m_sn_gt_2k,mod_gt_4k,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,mod_sn_gt_500,m_s_sn_gt_3k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,middle_wave_poor,bone,mod_mixed,vmod_s_mixed,mod_s_sn_gt_500,mod_sn,s_sn_gt_1k,s_sn_gt_4k,tymp,mod_sn_gt_2k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
7	0.6390413925432201	2	67	o_ar_c,history_noise,notch_4k,notch_at_4k,mod_sn_gt_3k,history_nausea,mod_sn_gt_4k,m_m_sn_gt_2k,m_m_sn_gt_500,history_vomiting,m_sn_2_3k,m_sn_lt_2k,mod_sn_gt_1k,m_sn_gt_4k,air,airBoneGap,ar_u,boneAbnormal,bone,m_m_sn,bser,ar_c,history_dizziness,m_m_sn_gt_1k,history_buzzing,history_fluctuating,history_fullness,history_heredity,history_recruitment,history_ringing,history_roaring,late_wave_poor,m_at_2k,m_cond_lt_1k,m_s_gt_500,mod_sn_gt_500,m_gt_1k,m_m_gt_2k,m_sn_gt_3k,mod_gt_4k,m_p_sn_gt_2k,m_s_sn,mod_sn_gt_2k,m_s_sn_gt_1k,m_s_sn_gt_2k,m_s_sn_gt_4k,m_sn_gt_1k,m_sn_gt_2k,m_sn_gt_500,m_s_sn_gt_3k,m_sn_gt_6k,m_sn_lt_1k,m_sn_lt_3k,middle_wave_poor,mod_mixed,vmod_s_mixed,mod_s_sn_gt_500,o_ar_u,mod_sn,s_sn_gt_1k,s_sn_gt_2k,s_sn_gt_4k,tymp,static_normal,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
8	0.9952652976108534	7	21	o_ar_c,notch_at_4k,history_noise,mod_sn_gt_3k,mod_sn_gt_2k,history_nausea,m_m_sn_gt_500,m_sn_gt_4k,notch_4k,m_sn_gt_1k,m_s_sn_gt_4k,m_sn_2_3k,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,bone,m_m_sn,static_normal,history_vomiting,s_sn_gt_2k,air
9	0.9605077071193356	2	7	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_u
