index	highest_proba	outcome	cost_of_classification	used_features
0	0.9997600072771382	2	2	doors,passengers
1	0.999752824299466	2	2	doors,passengers
2	0.9997340778017916	2	2	doors,passengers
3	0.999759374321495	2	2	doors,passengers
4	0.9997339488547088	2	2	doors,passengers
5	0.9997339488547088	2	2	doors,passengers
6	0.9997585624455444	2	2	doors,passengers
7	0.9997600072771382	2	2	doors,passengers
8	0.9997424110464528	2	2	doors,passengers
9	0.9138417994710556	2	2	doors,passengers
10	0.9101813778221516	2	2	doors,passengers
11	0.9164472403265584	2	2	doors,passengers
12	0.9094482200805802	2	2	doors,passengers
13	0.908417825562774	2	2	doors,passengers
14	0.9101813778221516	2	2	doors,passengers
15	0.9043205946289898	2	2	doors,passengers
16	0.9094482200805802	2	2	doors,passengers
17	0.9101813778221516	2	2	doors,passengers
18	0.923666201264513	2	2	doors,passengers
19	0.9289528454270416	2	2	doors,passengers
20	0.9305823728727656	2	2	doors,passengers
21	0.923666201264513	2	2	doors,passengers
22	0.9305823728727656	2	2	doors,passengers
23	0.9000557044873806	2	1	doors
24	0.9237807641604556	2	2	doors,passengers
25	0.930828605943451	2	2	doors,passengers
26	0.930828605943451	2	2	doors,passengers
27	0.9996592922344746	2	2	doors,passengers
28	0.9996356699350266	2	2	doors,passengers
29	0.9996670338690964	2	2	doors,passengers
30	0.9996592922344746	2	2	doors,passengers
31	0.9996868600521872	2	2	doors,passengers
32	0.9996670338690964	2	2	doors,passengers
33	0.9996868600521872	2	2	doors,passengers
34	0.9996450567307958	2	2	doors,passengers
35	0.999677302363537	2	2	doors,passengers
36	0.9499508818282938	2	3	doors,passengers,boot
37	0.9451793748625226	2	3	doors,passengers,boot
38	0.9445157754448992	2	3	doors,passengers,boot
39	0.927002703755946	2	3	doors,passengers,boot
40	0.9276560650785336	2	3	doors,passengers,boot
41	0.9291914549059932	2	3	doors,passengers,boot
42	0.9077624829705544	2	3	doors,passengers,boot
43	0.912632439820015	2	3	doors,passengers,boot
44	0.9224647864696556	2	3	doors,passengers,boot
45	0.9498941212774424	2	3	doors,passengers,boot
46	0.9539847098509816	2	3	doors,passengers,boot
47	0.9500614504183488	2	3	doors,passengers,boot
48	0.9212762394321824	2	3	doors,passengers,boot
49	0.926744787065262	2	3	doors,passengers,boot
50	0.926744787065262	2	3	doors,passengers,boot
51	0.9169866712721908	2	3	doors,passengers,boot
52	0.9164701473828236	2	3	doors,passengers,boot
53	0.9127997855256442	2	3	doors,passengers,boot
54	0.999597658287886	2	2	doors,passengers
55	0.999638235725762	2	2	doors,passengers
56	0.999653502078762	2	2	doors,passengers
57	0.999638235725762	2	2	doors,passengers
58	0.9996504844359176	2	2	doors,passengers
59	0.9996331403843932	2	2	doors,passengers
60	0.999597658287886	2	2	doors,passengers
61	0.9996375926316438	2	2	doors,passengers
62	0.999653502078762	2	2	doors,passengers
63	0.9423285258585528	2	3	doors,passengers,boot
64	0.9387385878663944	2	3	doors,passengers,boot
65	0.9389473922567948	2	3	doors,passengers,boot
66	0.9175211250173312	2	3	doors,passengers,boot
67	0.9152152526211472	2	3	doors,passengers,boot
68	0.9141557545747384	2	3	doors,passengers,boot
69	0.9116008798604528	2	3	doors,passengers,boot
70	0.9063259075423512	2	3	doors,passengers,boot
71	0.9033327863816228	2	3	doors,passengers,boot
72	0.937840757556736	2	3	doors,passengers,boot
73	0.937840757556736	2	3	doors,passengers,boot
74	0.9549314549299924	2	3	doors,passengers,boot
75	0.9251425343779068	2	3	doors,passengers,boot
76	0.9265008725461616	2	3	doors,passengers,boot
77	0.9265008725461616	2	3	doors,passengers,boot
78	0.9175070020172538	2	3	doors,passengers,boot
79	0.9155430674173978	2	3	doors,passengers,boot
80	0.9163695945160482	2	3	doors,passengers,boot
81	0.999632480909714	2	2	doors,passengers
82	0.9996285060221864	2	2	doors,passengers
83	0.9996193577983276	2	2	doors,passengers
84	0.9996423722442518	2	2	doors,passengers
85	0.999641859049789	2	2	doors,passengers
86	0.999641859049789	2	2	doors,passengers
87	0.9996318207075712	2	2	doors,passengers
88	0.9996344500125192	2	2	doors,passengers
89	0.9996397482407808	2	2	doors,passengers
90	0.9419961350090704	2	3	doors,passengers,boot
91	0.9447963320696432	2	3	doors,passengers,boot
92	0.9398773178689148	2	3	doors,passengers,boot
93	0.9170495237180348	2	3	doors,passengers,boot
94	0.9224139450332306	2	3	doors,passengers,boot
95	0.9170495237180348	2	3	doors,passengers,boot
96	0.9052801563995132	2	3	doors,passengers,boot
97	0.901872030343807	2	3	doors,passengers,boot
98	0.9083019587760888	2	3	doors,passengers,boot
99	0.9508649688475516	2	3	doors,passengers,boot
100	0.9508649688475516	2	3	doors,passengers,boot
101	0.954359936285514	2	3	doors,passengers,boot
102	0.92785912755763	2	3	doors,passengers,boot
103	0.9244430504834918	2	3	doors,passengers,boot
104	0.9128135350290518	2	3	doors,passengers,boot
105	0.9154172507998476	2	3	doors,passengers,boot
106	0.9075265787927652	2	3	doors,passengers,boot
107	0.9075265787927652	2	3	doors,passengers,boot
108	0.9997340778017916	2	2	doors,passengers
109	0.9997589751216376	2	2	doors,passengers
